208,59691307037772
206,30280357874219
204,12582034265017
202,0625328330564
200,1090854803514
198,26130209018757
196,51478075643504
194,8649780846713
193,30728225431167
191,83707500917802
190,44978307979304
189,14091982149756
187,90611802142726
186,7411549071704
185,64197040224522
184,60467963781903
183,6255806625311
182,70115820590345
181,82808425545537
181,0032161104828
180,22359248142146
179,48642811595437
178,78910735331223
178,12917693739303
177,50433835747103
176,91243993206965
176,3514688063976
175,81954299583006
175,31490357643384
174,83590709764306
174,38101827112774
173,94880297290527
173,53792158221017
173,14712266994954
172,77523704126486
172,42117213034857
172,08390674087357
171,76248612187734
171,45601736644835
171,1636651188812
170,8846475749244
170,61823275919647
170,36373506368562
170,12051203137506
169,88796136937574
169,6655181764519
169,45265237042366
169,24886630161885
169,05369253925667
168,86669181839665
168,68745113582668
168,51558198399348
168,35071871281238
168,19251700986118
168,04065249014354
167,8948193872301
167,75472933817068
167,6201102551453
167,49070527733448
167,36627179698337
167,2465805540914
167,1314147945813
167,0205694872003
166,91385059476352
166,8110743956983
166,71206685215213
166,61666302121893
166,5247065061064
166,43604894431
166,35054953008887
166,26807456874525
166,1884970604005
166,11169631114475
166,0375575695894
165,9659716870128
165,89683479941894
165,8300480299638
165,76551721031385
165,70315261961576
165,6428687398522
165,58458402644862
165,5282206930851
165,47370450974353
165,42096461308458
165,36993332832998
165,3205460018699
165,272740843885
165,226458780316
165,1816433135638
165,13824039135054
165,0961982832063
165,05546746409127
165,01600050469267
164,97775196796704
164,94067831153632
164,90473779556348
164,86989039576451
164,8360977212394
164,80332293681838
164,77153068965032
164,7406870397694
164,71075939440107
164,68171644578024
164,65352811226896
164,62616548258055
164,59960076292188
164,57380722688438
164,54875916792213
164,52443185426583
164,50080148613208
164,47784515509753
164,4555408055123
164,4338671978366
164,4128038737953
164,39233112324513
164,37242995266084
164,35308205515108
164,33426978191775
164,31597611508374
164,2981846418113
164,2808795296416
164,26404550299364
164,2476678207571
164,23173225492124
164,2162250701883
164,2011330045168
164,18644325055016
164,17214343787822
164,15822161609802
164,14466623862552
164,1314661472245
164,11861055721383
164,10608904332162
164,09389152615304
164,082008259241
164,0704298166507
164,0591470811136
164,0481512326617
164,03743373774165
164,02698633878086
164,01680104419003
164,00687011877594
163,99718607454963
163,98774166190788
163,97852986117343
163,96954387447605
163,96077711795778
